project_name	publication_doi	sample_name	archive	archive_accession	secondary_sample_accession	study_accession	sample_alias	sample_title	experiment_accession	experiment_title	center_name	instrument_platform	instrument_model	library_name	library_construction_protocol	library_design_description	library_source	library_selection	library_strategy	library_layout	nominal_length	run_accession	read_count	fastq_ftp	fastq_aspera	fastq_md5	fastq_bytes
Spyrou2016	10.1016/j.chom.2016.05.012	Ellwangen 549_O	ENA	ERS1124790,ERS1124789	ERS1124789	PRJEB13664	Ellwangen549_O_c	Ellwangen549_O_c	ERX1439996	NextSeq 500 paired end sequencing	Max Planck Institute for the Science of Human History	ILLUMINA	NextSeq 500	Ellwangen549_O_c	NA	NA	METAGENOMIC	PCR	Targeted-Capture	PAIRED	100	ERR1368870	3222732	ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/000/ERR1368870/ERR1368870_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/000/ERR1368870/ERR1368870_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/000/ERR1368870/ERR1368870_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/000/ERR1368870/ERR1368870_2.fastq.gz	15fdcda38402f8eab06a51fb99726316;917bdd28bad51cd70deed72e63eb58f7	235805570;241027077
Spyrou2016	10.1016/j.chom.2016.05.012	Ellwangen 549_O	ENA	ERS1124790,ERS1124789	ERS1124789	PRJEB13664	Ellwangen549_O_c	Ellwangen549_O_c	ERX1439997	NextSeq 500 paired end sequencing	Max Planck Institute for the Science of Human History	ILLUMINA	NextSeq 500	Ellwangen549_O_c	NA	NA	METAGENOMIC	PCR	Targeted-Capture	PAIRED	100	ERR1368871	3041210	ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/001/ERR1368871/ERR1368871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/001/ERR1368871/ERR1368871_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/001/ERR1368871/ERR1368871_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/001/ERR1368871/ERR1368871_2.fastq.gz	ae1595c5e8c1e1eae8b4cf064331938a;20c4896be6ae8874187b227f002b951e	223561572;229321508
Spyrou2016	10.1016/j.chom.2016.05.012	Ellwangen 549_O	ENA	ERS1124790,ERS1124789	ERS1124789	PRJEB13664	Ellwangen549_O_c	Ellwangen549_O_c	ERX1439998	NextSeq 500 paired end sequencing	Max Planck Institute for the Science of Human History	ILLUMINA	NextSeq 500	Ellwangen549_O_c	NA	NA	METAGENOMIC	PCR	Targeted-Capture	PAIRED	100	ERR1368872	3214545	ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/002/ERR1368872/ERR1368872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/002/ERR1368872/ERR1368872_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/002/ERR1368872/ERR1368872_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/002/ERR1368872/ERR1368872_2.fastq.gz	c5d9f52df1498f4bbe942df0212b4bf5;342a776f1e7538654ed3c92117e2617c	236545103;242286710
Spyrou2016	10.1016/j.chom.2016.05.012	Ellwangen 549_O	ENA	ERS1124790,ERS1124789	ERS1124789	PRJEB13664	Ellwangen549_O_c	Ellwangen549_O_c	ERX1439999	NextSeq 500 paired end sequencing	Max Planck Institute for the Science of Human History	ILLUMINA	NextSeq 500	Ellwangen549_O_c	NA	NA	METAGENOMIC	PCR	Targeted-Capture	PAIRED	100	ERR1368873	3027112	ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/003/ERR1368873/ERR1368873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/003/ERR1368873/ERR1368873_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/003/ERR1368873/ERR1368873_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/003/ERR1368873/ERR1368873_2.fastq.gz	6ccb2ca2996c1b46aeaf365915f5ba2a;c780b44a0b4b092376d5b1fdd3b1d8b1	223174499;228063114
Spyrou2016	10.1016/j.chom.2016.05.012	Ellwangen 549_O	ENA	ERS1124790,ERS1124789	ERS1124789	PRJEB13664	Ellwangen549_O_c	Ellwangen549_O_c	ERX1440000	NextSeq 500 paired end sequencing	Max Planck Institute for the Science of Human History	ILLUMINA	NextSeq 500	Ellwangen549_O_c	NA	NA	METAGENOMIC	PCR	Targeted-Capture	PAIRED	100	ERR1368874	6017304	ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/004/ERR1368874/ERR1368874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/004/ERR1368874/ERR1368874_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/004/ERR1368874/ERR1368874_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/004/ERR1368874/ERR1368874_2.fastq.gz	b0470f3a1d20b9c7cc760912a301b023;32e401544051ac8f865f6cf46bf63afa	553584921;568288771
Spyrou2016	10.1016/j.chom.2016.05.012	Ellwangen 549_O	ENA	ERS1124790,ERS1124789	ERS1124789	PRJEB13664	Ellwangen549_O_c	Ellwangen549_O_c	ERX1440001	NextSeq 500 paired end sequencing	Max Planck Institute for the Science of Human History	ILLUMINA	NextSeq 500	Ellwangen549_O_c	NA	NA	METAGENOMIC	PCR	Targeted-Capture	PAIRED	100	ERR1368875	6826986	ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/005/ERR1368875/ERR1368875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/005/ERR1368875/ERR1368875_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/005/ERR1368875/ERR1368875_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/005/ERR1368875/ERR1368875_2.fastq.gz	08615a879958d7fc420e48468f66b0b6;a1d2cd1732a50eaed5d6462f5b2877a7	606515266;644989323
Spyrou2016	10.1016/j.chom.2016.05.012	Ellwangen 549_O	ENA	ERS1124790,ERS1124789	ERS1124789	PRJEB13664	Ellwangen549_O_c	Ellwangen549_O_c	ERX1440002	NextSeq 500 paired end sequencing	Max Planck Institute for the Science of Human History	ILLUMINA	NextSeq 500	Ellwangen549_O_c	NA	NA	METAGENOMIC	PCR	Targeted-Capture	PAIRED	100	ERR1368876	5866051	ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/006/ERR1368876/ERR1368876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/006/ERR1368876/ERR1368876_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/006/ERR1368876/ERR1368876_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/006/ERR1368876/ERR1368876_2.fastq.gz	bd0160659d0029d9810c3a8fb5b1121f;119f0541e0b7069ff0e1394c607d4328	555194330;567409208
Spyrou2016	10.1016/j.chom.2016.05.012	Ellwangen 549_O	ENA	ERS1124790,ERS1124789	ERS1124789	PRJEB13664	Ellwangen549_O_c	Ellwangen549_O_c	ERX1440003	NextSeq 500 paired end sequencing	Max Planck Institute for the Science of Human History	ILLUMINA	NextSeq 500	Ellwangen549_O_c	NA	NA	METAGENOMIC	PCR	Targeted-Capture	PAIRED	100	ERR1368877	5590066	ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/007/ERR1368877/ERR1368877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR136/007/ERR1368877/ERR1368877_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/007/ERR1368877/ERR1368877_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR136/007/ERR1368877/ERR1368877_2.fastq.gz	33e2ca3cc04ebc97b98badee8f85be23;1ad2443f2f5a563a9fe81b5bf1293260	525154131;535491385
Martin2013	10.1038/ncomms3172	Pi1845A	SRA	ERS258003	ERS258003	PRJEB4015	Pi1845A	Pi1845A	ERX272875	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845A_id_CGCTAT	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299534	26165442	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299534/ERR299534.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299534/ERR299534.fastq.gz	36bdb030d459bac95d975d7658c2f3aa	1836152202
Martin2013	10.1038/ncomms3172	Pi1845A	SRA	ERS258003	ERS258003	PRJEB4015	Pi1845A	Pi1845A	ERX272876	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845A_id_CATAGA	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299535	171213802	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299535/ERR299535.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299535/ERR299535.fastq.gz	07cada140d3b162b2766c36fa2b952cf	11296524527
Martin2013	10.1038/ncomms3172	Pi1845A	SRA	ERS258003	ERS258003	PRJEB4015	Pi1845A	Pi1845A	ERX272877	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845A_id_CATAGA	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299536	187350343	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299536/ERR299536.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299536/ERR299536.fastq.gz	d54d5d91a842184f0ee9585d515033b0	13140509343
Martin2013	10.1038/ncomms3172	Pi1845A	SRA	ERS258003	ERS258003	PRJEB4015	Pi1845A	Pi1845A	ERX272878	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845A_id_CATAGA	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299537	184775365	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299537/ERR299537.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299537/ERR299537.fastq.gz	55c9c1cbbb3c079770d51952bbc151c3	12873399419
Martin2013	10.1038/ncomms3172	Pi1845A	SRA	ERS258003	ERS258003	PRJEB4015	Pi1845A	Pi1845A	ERX272879	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845A_id_CATAGA	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299538	558444701	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299538/ERR299538.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299538/ERR299538.fastq.gz	26ed6d92f5f424cddf6d9f133b8b50b4	40756500194
Martin2013	10.1038/ncomms3172	Pi1845A	SRA	ERS258003	ERS258003	PRJEB4015	Pi1845A	Pi1845A	ERX272906	Illumina HiSeq 2000 paired end sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845A_id_CGCTAT	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	PAIRED	70	ERR299565	119877253	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299565/ERR299565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299565/ERR299565_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299565/ERR299565_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299565/ERR299565_2.fastq.gz	925482cbb9010b37da08473ce801678d;2a097e2e8effdf5c4c5255571cae92ac	9556153452;9560076900
Martin2013	10.1038/ncomms3172	Pi1845A	SRA	ERS258003	ERS258003	PRJEB4015	Pi1845A	Pi1845A	ERX272907	Illumina HiSeq 2000 paired end sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845A_id_CGCTAT	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	PAIRED	70	ERR299566	113345623	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299566/ERR299566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299566/ERR299566_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299566/ERR299566_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299566/ERR299566_2.fastq.gz	fffeb341d12209a40f274d62e9f92583;7278f72d7cef3991c677e600e6a8ea2f	8566286907;6899802530
Martin2013	10.1038/ncomms3172	Pi1845A	SRA	ERS258003	ERS258003	PRJEB4015	Pi1845A	Pi1845A	ERX272908	Illumina HiSeq 2000 paired end sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845A_id_CGCTAT	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	PAIRED	70	ERR299567	116158901	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299567/ERR299567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299567/ERR299567_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299567/ERR299567_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299567/ERR299567_2.fastq.gz	1f3227c732acc0cd54693e4f94fbb554;2d8c7a7bfc0ab80e2075dce1e8ec2c5f	9310774839;9152409627
Martin2013	10.1038/ncomms3172	Pi1845A	SRA	ERS258003	ERS258003	PRJEB4015	Pi1845A	Pi1845A	ERX272909	Illumina HiSeq 2000 paired end sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845A_id_CGCTAT	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	PAIRED	70	ERR299568	106937268	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299568/ERR299568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299568/ERR299568_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299568/ERR299568_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299568/ERR299568_2.fastq.gz	2e66ad93ba6e668824d4043093eac81a;a213eb9a98eff6e619e7c28f86c61a4f	8614051515;8421486701
Martin2013	10.1038/ncomms3172	Pi1845B	SRA	ERS258004	ERS258004	PRJEB4015	Pi1845B	Pi1845B	ERX272880	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845B_id_CGTATA	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299539	13611041	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299539/ERR299539.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299539/ERR299539.fastq.gz	ce2745894f466b3ec6e89c04e00f7d02	1006295094
Martin2013	10.1038/ncomms3172	Pi1845B	SRA	ERS258004	ERS258004	PRJEB4015	Pi1845B	Pi1845B	ERX272881	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845B_id_TGAGCC	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299540	15381433	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299540/ERR299540.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299540/ERR299540.fastq.gz	fa45bbd9a1dccb34ae80b7709ab38b6f	975929860
Martin2013	10.1038/ncomms3172	Pi1845B	SRA	ERS258004	ERS258004	PRJEB4015	Pi1845B	Pi1845B	ERX272882	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845B_id_TGAGCC	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299541	16294978	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299541/ERR299541.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299541/ERR299541.fastq.gz	e34c969e83d72adfd653ce848cc566bc	1101271812
Martin2013	10.1038/ncomms3172	Pi1845B	SRA	ERS258004	ERS258004	PRJEB4015	Pi1845B	Pi1845B	ERX272883	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845B_id_TGAGCC	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299542	16098387	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299542/ERR299542.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299542/ERR299542.fastq.gz	85718168a6d2fd6583537c53885d1099	1080506435
Martin2013	10.1038/ncomms3172	Pi1845B	SRA	ERS258004	ERS258004	PRJEB4015	Pi1845B	Pi1845B	ERX272884	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845B_id_TGAGCC	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299543	47339095	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299543/ERR299543.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299543/ERR299543.fastq.gz	5ffa2bbc74ec4c32736fef619cdb703d	3335778828
Martin2013	10.1038/ncomms3172	Pi1845B	SRA	ERS258004	ERS258004	PRJEB4015	Pi1845B	Pi1845B	ERX272910	Illumina HiSeq 2000 paired end sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845B_id_CGTATA	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	PAIRED	70	ERR299569	81131710	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299569/ERR299569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299569/ERR299569_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299569/ERR299569_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299569/ERR299569_2.fastq.gz	02c9519e646d78abe0a803556dc91d25;d75d9dc1ded92eff5305e38857d549f8	6756547236;6741206402
Martin2013	10.1038/ncomms3172	Pi1845B	SRA	ERS258004	ERS258004	PRJEB4015	Pi1845B	Pi1845B	ERX272911	Illumina HiSeq 2000 paired end sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845B_id_CGTATA	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	PAIRED	70	ERR299570	77372398	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299570/ERR299570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299570/ERR299570_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299570/ERR299570_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299570/ERR299570_2.fastq.gz	5c161ed57cd3b5b3c032130fd13329eb;c4d65721941f2cab3fd3ebda56108853	6065297164;4842253998
Martin2013	10.1038/ncomms3172	Pi1845B	SRA	ERS258004	ERS258004	PRJEB4015	Pi1845B	Pi1845B	ERX272912	Illumina HiSeq 2000 paired end sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845B_id_CGTATA	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	PAIRED	70	ERR299571	78989199	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299571/ERR299571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299571/ERR299571_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299571/ERR299571_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299571/ERR299571_2.fastq.gz	d24ec11eb9b2493a5de5d67c0dfd19e8;db86580476788fb58b35ae3535a3cf82	6625841873;6468058758
Martin2013	10.1038/ncomms3172	Pi1845B	SRA	ERS258004	ERS258004	PRJEB4015	Pi1845B	Pi1845B	ERX272913	Illumina HiSeq 2000 paired end sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1845B_id_CGTATA	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	PAIRED	70	ERR299573	72414915	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299573/ERR299573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299573/ERR299573_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299573/ERR299573_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299573/ERR299573_2.fastq.gz	ff1eaafb674662a455962c293004594e;d8674d8e2a8a4c5e41619d818f768ebb	6105566369;5927827574
Martin2013	10.1038/ncomms3172	Pi1876	SRA	ERS258005	ERS258005	PRJEB4015	Pi1876	Pi1876	ERX272885	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1876_id_ACTGCG	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299544	16307416	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299544/ERR299544.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299544/ERR299544.fastq.gz	e71fb8ca29ae790c8c86c67205673705	1207694792
Martin2013	10.1038/ncomms3172	Pi1876	SRA	ERS258005	ERS258005	PRJEB4015	Pi1876	Pi1876	ERX272886	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1876_id_ACAGTG	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299545	29706947	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299545/ERR299545.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299545/ERR299545.fastq.gz	f62543176606b5bcafa4fb2eb4b91d01	2249333488
Martin2013	10.1038/ncomms3172	Pi1876	SRA	ERS258005	ERS258005	PRJEB4015	Pi1876	Pi1876	ERX272887	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1876_id_GCCAAT	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299546	33187624	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299546/ERR299546.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299546/ERR299546.fastq.gz	27b83f9c1a9f423766c82289a5106f41	2581258227
Martin2013	10.1038/ncomms3172	Pi1876	SRA	ERS258005	ERS258005	PRJEB4015	Pi1876	Pi1876	ERX272888	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1876_id_ACAGTG	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299547	48234989	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299547/ERR299547.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299547/ERR299547.fastq.gz	5377aa6f0e485f1ad43a52d53609c98b	3817014009
Martin2013	10.1038/ncomms3172	Pi1876	SRA	ERS258005	ERS258005	PRJEB4015	Pi1876	Pi1876	ERX272889	Illumina HiSeq 2000 sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1876_id_GCCAAT	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	SINGLE	NA	ERR299548	57085830	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299548/ERR299548.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299548/ERR299548.fastq.gz	c92fa12144bded932fab2351b4e43782	4628889798
Martin2013	10.1038/ncomms3172	Pi1876	SRA	ERS258005	ERS258005	PRJEB4015	Pi1876	Pi1876	ERX272914	Illumina HiSeq 2000 paired end sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1876_id_ACAGTG	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	PAIRED	70	ERR299575	44360965	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299575/ERR299575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299575/ERR299575_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299575/ERR299575_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299575/ERR299575_2.fastq.gz	fa86493c09d46339cba770391dcbc6eb;6acaae2ef85ed2b5a87209d60e2c29f6	3503502871;3532659991
Martin2013	10.1038/ncomms3172	Pi1876	SRA	ERS258005	ERS258005	PRJEB4015	Pi1876	Pi1876	ERX272915	Illumina HiSeq 2000 paired end sequencing	Centre for GeoGenetics, University of Copenhagen, Denmark	ILLUMINA	Illumina HiSeq 2000	Pi1876_id_GCCAAT	NEBNext blunt end adapters	NA	METAGENOMIC	RANDOM	WGS	PAIRED	70	ERR299577	58557245	ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299577/ERR299577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR299/ERR299577/ERR299577_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299577/ERR299577_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR299/ERR299577/ERR299577_2.fastq.gz	f9d42ace2fd63397cd247dc10e1cc2d9;117b5c7d4943cd56c6d039c919b4547d	4726147952;4776684573
